order_id,customer_id,customer_name,age,gender,email,city,state,pincode,country,order_date,delivery_date,order_status,product_category,product_name,quantity,unit_price,total_price,discount_%,payment_method,shipping_carrier,delivery_days,express_delivery,warehouse_location,rating,review_sentiment,return_requested,customer_loyalty_tier
ORD100104,CUST5631,Matthew Mcknight,43,F,crawfordderek@example.com,Newcastle,New South Wales,440581,Australia,04-06-2025,17-06-2025,Delivered,Books,Self-Help Book,5,32514.1,138184.92,15,Net Banking,Couriers Please,13,yes,Melbourne Hub,3.3,Neutral,Yes,Platinum
ORD100105,CUST7602,Jennifer Kelley,23,female,parrishjames@example.org,Victoria,British Columbia,882470,Canada,16-04-2026,,Pending,Beauty,Hair Oil,1,48018.03,36013.52,25,Debit Card,Purolator,5,yes,Vancouver Hub,3.3,Neutral,No,Silver
ORD100106,CUST6758,Monica Rodriguez,43,male,debrasmith@example.org,Nashik,Maharashtra,671988,India,30-04-2025,10-05-2025,Returned,Books,Self-Help Book,9,45928.5,413356.5,,upi,BlueDart,10,yes,Kolkata Hub,2,Neutral,No,Silver
ORD100107,CUST6696,Deborah Day,31,Other,martha29@example.net,Glasgow,Scotland,933600,UK,08-11-2025,,Cancelled,Beauty,Face Wash,10,14872.49,118979.92,20,COD,Evri,15,Yes,Manchester Hub,,Positive,No,Silver
ORD100108,CUST1838,Steven Rasmussen,49,Female,fernandezsteven@example.net,San Diego,California,568108,USA,15-05-2024,18-05-2024,Shipped,Sports,Dumbbells,6,7066.9,36041.19,15,COD,DHL,3,No,New York Hub,3.9,Neutral,No,Bronze
ORD100109,CUST3344,Martin Johnson,61,male,erica33@example.com,Pune,Maharashtra,571887,India,24-09-2024,28-09-2024,Delivered,Fashion,Saree,8,30729.91,208963.39,15,upi,Ekart,4,yes,Kolkata Hub,,Positive,No,Gold
ORD100110,CUST2093,Michelle Pierce,58,Female,robert71@example.org,Mangaluru,Karnataka,543925,India,17-03-2026,,Cancelled,Books,Comic Book,3,4972.34,10441.91,30,UPI,DTDC,15,No,Bengaluru Hub,,,No,Bronze
ORD100111,CUST2984,Juan Little,61,M,rkhan@example.org,Newcastle,New South Wales,289755,Australia,26-10-2024,07-11-2024,Shipped,Electronics,Charger,4,44275.41,150536.39,15,Cash on Delivery,Australia Post,12,Yes,Sydney Hub,3.6,Negative,No,Gold
ORD100112,CUST9366,David Smith,60,Male,kimjacob@example.com,Saket,Delhi,509624,India,23-11-2024,08-12-2024,Delivered,Sports,Dumbbells,10,478129.22,3585969.15,25,Cash on Delivery,Ekart,15,yes,Delhi Hub,1.6,Neutral,Yes,Platinum
ORD100113,CUST9605,Michael Bates,21,M,jennifer18@example.org,Yas Island,Abu Dhabi,205846,UAE,05-02-2026,06-02-2026,Delivered,Toys,Remote Car,3,18759.26,56277.78,,Cash on Delivery,Aramex,1,Yes,Dubai Hub,4.1,Positive,No,Silver
ORD100114,CUST2192,Brittany Fischer,64,female,robertscott@example.com,Kelowna,British Columbia,542553,Canada,07-06-2025,,Cancelled,Sports,Skipping Rope,4,67609.28,243393.41,10,credit card,UPS,15,Yes,Vancouver Hub,2.9,Negative,No,Bronze
ORD100115,CUST5819,Meghan Green,49,Other,jonesalexander@example.net,Deira,Dubai,757240,UAE,15-06-2025,,Pending,Toys,LEGO Set,3,274109.23,575629.38,30,Debit Card,Aramex,3,no,Abu Dhabi Hub,2.5,Positive,Yes,Gold
ORD100116,CUST5155,Brian Jackson,32,M,wrightchelsea@example.net,Nashik,Maharashtra,807647,India,30-10-2024,09-11-2024,Returned,Home & Kitchen,Mixer Grinder,4,5789.31,16210.07,30,COD,DTDC,10,no,Kolkata Hub,4.9,Positive,Yes,Platinum
ORD100117,CUST1707,Patricia Ayers,54,Male,bgilbert@example.com,Liverpool,England,355517,UK,15-11-2025,25-11-2025,Returned,Fashion,Kurti,5,646.73,3233.65,,Credit Card,Evri,10,yes,Manchester Hub,1.8,Positive,No,Silver
ORD100118,CUST8912,Charles Simpson,50,male,michael84@example.org,Houston,Texas,684715,USA,27-03-2025,02-04-2025,Shipped,Grocery,Protein Powder,8,212062.12,1696496.96,,UPI,USPS,6,yes,New York Hub,3.9,Negative,Yes,Silver
ORD100119,CUST3202,Meredith Taylor,35,Male,kenneth06@example.net,Hamilton,Ontario,193074,Canada,07-03-2025,,Pending,Beauty,Moisturiser,5,1880.39,7051.46,25,upi,Canada Post,11,Yes,Toronto Hub,4.7,Neutral,Yes,Platinum
ORD100120,CUST2070,Anthony Joyce,62,Female,russellbrianna@example.com,San Antonio,Texas,341795,USA,17-01-2026,21-01-2026,Shipped,Home & Kitchen,Mixer Grinder,5,69298.77,329169.16,5,UPI,UPS,4,Yes,New York Hub,2,Positive,No,Platinum
ORD100121,CUST3308,Daniel Campbell,50,Male,buckleydenise@example.com,Bur Dubai,Dubai,372317,UAE,16-09-2025,,Pending,Toys,Puzzle,4,24031.4,96125.6,,credit card,DHL,14,no,Dubai Hub,4.1,Negative,No,Silver
ORD100122,CUST5493,Bryan Miller,39,female,jbaker@example.org,Sydney,New South Wales,718751,Australia,28-09-2024,,Cancelled,Beauty,Sunscreen,10,32870.21,295831.89,10,Debit Card,StarTrack,5,no,Melbourne Hub,1.4,Neutral,Yes,Platinum
ORD100123,CUST6019,Joseph Watson,28,Other,kayleemiller@example.net,Melbourne,Victoria,298124,Australia,25-04-2025,,Cancelled,Fashion,Kurti,4,79217.09,316868.36,0,Credit Card,StarTrack,5,Yes,Melbourne Hub,3.1,Negative,No,Gold
ORD100124,CUST1556,Kevin Green,18,Female,caroline25@example.org,New York City,New York,520163,USA,04-05-2025,13-05-2025,Shipped,Toys,LEGO Set,7,54555.54,381888.78,0,Cash on Delivery,UPS,9,no,Los Angeles Hub,3.6,Positive,Yes,Gold
ORD100125,CUST7852,James Sullivan,38,F,randy37@example.org,Syracuse,New York,386662,USA,07-09-2025,,Pending,Beauty,Lipstick,9,52512.13,472609.17,,Cash on Delivery,USPS,12,Yes,New York Hub,2.2,Neutral,Yes,Silver
ORD100126,CUST4408,Timothy Davis Jr.,54,male,sherryharrell@example.com,Yas Island,Abu Dhabi,918221,UAE,01-04-2026,10-04-2026,Delivered,Fashion,Jeans,8,9521.27,60936.13,20,Cash on Delivery,DHL,9,Yes,Dubai Hub,2.4,Negative,Yes,Platinum
ORD100127,CUST6447,Shannon Moore,22,Other,lauraford@example.com,Newcastle,New South Wales,737059,Australia,03-09-2025,14-09-2025,Delivered,Fashion,Jacket,4,33244.34,132977.36,0,upi,StarTrack,11,no,Melbourne Hub,,Negative,No,Platinum
ORD100128,CUST9184,Richard Sanchez,45,Male,llucero@example.com,San Francisco,California,937122,USA,20-12-2025,26-12-2025,Delivered,Toys,Remote Car,9,67139.85,574045.72,5,Credit Card,FedEx,6,Yes,Los Angeles Hub,,Neutral,Yes,Platinum
ORD100129,CUST9313,Jamie Gray,53,Male,williamshannah@example.net,Buffalo,New York,106639,USA,09-05-2024,12-05-2024,Shipped,Books,Comic Book,8,58364.43,443569.67,5,Net Banking,FedEx,3,No,Texas Hub,4.6,Positive,No,Bronze
ORD100130,CUST6864,Terry Garrett,59,male,jamesestrada@example.com,Wollongong,New South Wales,757144,Australia,12-07-2025,18-07-2025,Returned,Toys,Remote Car,5,19184.62,76738.48,20,Debit Card,Australia Post,6,No,Melbourne Hub,3.1,,No,Gold
ORD100131,CUST9945,Elaine Wilson,49,M,gabrielryan@example.org,New Delhi,Delhi,984151,India,18-05-2024,,Cancelled,Fashion,Kurti,7,24189.56,152394.23,10,Net Banking,Delhivery,9,yes,Chennai Hub,4.9,Negative,No,Gold
ORD100132,CUST8952,Matthew Bowers,29,male,emily13@example.net,Dwarka,Delhi,260918,India,20-06-2025,23-06-2025,Shipped,Books,Fiction Novel,10,43033.27,301232.89,30,COD,Ekart,3,no,Chennai Hub,2.8,Neutral,No,Silver
ORD100133,CUST9184,Daniel Hughes,64,Male,ribarra@example.org,Nashik,Maharashtra,508024,India,17-11-2024,26-11-2024,Returned,Sports,Yoga Mat,1,42929.12,38636.21,10,COD,Delhivery,9,No,Delhi Hub,1.5,,Yes,Bronze
ORD100134,CUST2377,Carrie Gomez,54,male,barnettjennifer@example.net,San Antonio,Texas,788773,USA,09-07-2024,,Cancelled,Grocery,Organic Rice,7,48678.82,340751.74,,COD,FedEx,13,no,Los Angeles Hub,,,No,Bronze
ORD100135,CUST6026,Rodney Black,36,Female,chloerodriguez@example.com,Victoria,British Columbia,286980,Canada,18-03-2026,30-03-2026,Delivered,Beauty,Sunscreen,3,8096.66,21860.98,10,Cash on Delivery,UPS,12,yes,Vancouver Hub,2.7,Neutral,Yes,Platinum
ORD100136,CUST2018,Shane Hernandez,37,F,owilliams@example.org,Chennai,Tamil Nadu,734882,India,19-07-2024,,Pending,Fashion,Kurti,2,48587.6,97175.2,0,Net Banking,FedEx,1,no,Bengaluru Hub,4.5,Negative,No,Gold
ORD100137,CUST5128,Teresa Shannon,57,female,jameshoward@example.org,Nashik,Maharashtra,789558,India,13-12-2024,16-12-2024,Delivered,Beauty,Moisturiser,4,75561.86,211573.21,30,credit card,BlueDart,3,Yes,Kolkata Hub,,Positive,Yes,Gold
ORD100138,CUST5022,Peter Brown,46,M,stephaniemiller@example.org,Victoria,British Columbia,383033,Canada,13-10-2024,26-10-2024,Returned,Books,Comic Book,4,55768.18,189611.81,15,credit card,Canada Post,13,Yes,Vancouver Hub,,Positive,Yes,Platinum
ORD100139,CUST1414,Crystal Yoder,64,male,qrhodes@example.org,Surrey,British Columbia,342634,Canada,24-08-2024,04-09-2024,Shipped,Beauty,Face Wash,7,43470.11,289076.23,5,UPI,FedEx,11,no,Toronto Hub,4.9,Positive,Yes,Gold
ORD100140,CUST6767,Justin Clark,26,male,monica69@example.net,Buffalo,New York,144624,USA,29-06-2025,30-06-2025,Returned,Grocery,Olive Oil,4,27990.79,111963.16,0,Debit Card,FedEx,1,yes,New York Hub,3.1,,No,Gold
ORD100141,CUST8150,James Madden,64,Female,hhammond@example.org,London,Ontario,980223,Canada,29-05-2024,,Pending,Sports,Yoga Mat,3,45268.56,95063.98,30,COD,FedEx,3,No,Vancouver Hub,3.3,,No,Bronze
ORD100142,CUST9990,David Jones,31,F,wellsconnie@example.org,Khalifa City,Abu Dhabi,154556,UAE,15-05-2025,,Pending,Fashion,Saree,6,12691.61,53304.76,30,Cash on Delivery,Emirates Post,9,Yes,Dubai Hub,4.5,Positive,No,Platinum
ORD100143,CUST6551,Keith Richards,59,female,hughesdaniel@example.com,Bendigo,Victoria,639440,Australia,06-06-2024,10-06-2024,Shipped,Grocery,Protein Powder,3,26357.83,59305.12,25,Credit Card,StarTrack,4,Yes,Melbourne Hub,1.4,Positive,Yes,Bronze
ORD100144,CUST4382,Jamie Miller,33,male,sextonnicole@example.net,Buffalo,New York,723537,USA,16-11-2024,20-11-2024,Delivered,Beauty,Sunscreen,4,6735.21,24246.76,10,Debit card,DHL,4,yes,Texas Hub,,,No,Bronze
ORD100145,CUST5192,Timothy Bennett,61,male,xgreen@example.net,Newcastle,New South Wales,336051,Australia,01-11-2025,10-11-2025,Delivered,Electronics,Smartphone,9,41808.51,282207.44,25,upi,Couriers Please,9,yes,Melbourne Hub,1.3,Negative,No,Bronze
ORD100146,CUST2958,Robert Jones,42,male,ntaylor@example.com,Madurai,Tamil Nadu,578594,India,12-02-2026,17-02-2026,Returned,Fashion,Saree,3,75626.36,204191.17,10,Debit Card,Ekart,5,No,Bengaluru Hub,3,,Yes,Bronze
ORD100147,CUST2447,Tiffany Obrien,53,F,cmartinez@example.net,Newcastle,New South Wales,297611,Australia,14-02-2025,25-02-2025,Delivered,Books,Self-Help Book,2,61347.36,122694.72,0,Net Banking,DHL,11,no,Melbourne Hub,2.1,Positive,No,Gold
ORD100148,CUST5693,Keith Montgomery,58,male,williamfriedman@example.net,Bengaluru,Karnataka,623549,India,29-07-2024,,Cancelled,Beauty,Sunscreen,8,1035.35,6212.1,25,Net Banking,Ekart,10,yes,Delhi Hub,,,No,Gold
ORD100149,CUST9305,Susan Good,53,male,andreadavidson@example.net,Musaffah,Abu Dhabi,101952,UAE,03-09-2024,,Cancelled,Beauty,Hair Oil,1,55608.04,44486.43,20,Debit card,FedEx,4,No,Abu Dhabi Hub,4.2,,Yes,Bronze
ORD100150,CUST7805,Chad Nelson,62,Other,chadjones@example.com,Newcastle,New South Wales,654634,Australia,03-04-2026,04-04-2026,Delivered,Electronics,Earbuds,6,45366.69,258590.13,5,upi,Australia Post,1,Yes,Sydney Hub,1,Neutral,No,Gold
ORD100151,CUST4377,Bryan Williams,31,Female,kjones@example.com,Glasgow,Scotland,974231,UK,09-05-2025,,Pending,Fashion,Kurti,7,832.07,4368.37,25,credit card,Evri,6,No,Manchester Hub,3.5,Positive,No,Bronze
ORD100152,CUST4762,Kyle Bush,63,Female,turnerscott@example.com,San Antonio,Texas,258488,USA,31-07-2024,14-08-2024,Shipped,Home & Kitchen,Curtains,1,60011.05,51009.39,15,Debit card,FedEx,14,Yes,Texas Hub,,Positive,Yes,Silver
ORD100153,CUST2519,Raymond Roth,18,M,porterjohn@example.org,Victoria,British Columbia,753944,Canada,24-03-2026,30-03-2026,Shipped,Home & Kitchen,Bedsheet,7,4922.84,34459.88,0,Debit card,Purolator,6,yes,Vancouver Hub,4.5,Neutral,No,Bronze
ORD100154,CUST5512,Brian Moore,22,Male,lewisallison@example.net,Austin,Texas,387402,USA,28-03-2026,31-03-2026,Delivered,Toys,Puzzle,4,56973.39,216498.88,5,Net Banking,UPS,3,no,Texas Hub,4,Positive,No,Silver
ORD100155,CUST3103,Lauren Jenkins,43,female,karen19@example.net,Edinburgh,Scotland,914483,UK,05-12-2025,,Cancelled,Books,Biography,1,53989.57,45891.13,15,Credit Card,Royal Mail,10,Yes,London Hub,4,Neutral,Yes,Bronze
ORD100156,CUST7885,Amy Ryan,61,Other,doylemary@example.org,Dallas,Texas,164359,USA,25-03-2026,07-04-2026,Delivered,Fashion,Jeans,2,56248.19,112496.38,0,Net Banking,DHL,13,No,Texas Hub,2.2,Negative,Yes,Gold
ORD100157,CUST1949,Elizabeth Wilson,56,F,timothymorton@example.org,Mumbai,Maharashtra,676682,India,16-01-2026,,Pending,Books,Fiction Novel,2,45457.43,86369.12,5,UPI,DTDC,4,no,Delhi Hub,1.4,Neutral,No,Platinum
ORD100158,CUST6965,Emily Henderson,37,M,seandonovan@example.net,San Diego,California,660744,USA,25-12-2025,08-01-2026,Returned,Electronics,Charger,6,76500.28,459001.68,,UPI,UPS,14,yes,Los Angeles Hub,2.2,Negative,Yes,Bronze
ORD100159,CUST1353,Mr. Michael Alvarez,18,Male,msanchez@example.net,Khalifa City,Abu Dhabi,813767,UAE,06-09-2025,,Cancelled,Toys,Board Game,2,69997.92,139995.84,0,Cash on Delivery,FedEx,1,No,Dubai Hub,,Positive,No,Gold
ORD100160,CUST1943,Catherine Brown,29,Other,jesse60@example.com,Hubli,Karnataka,290509,India,16-04-2026,30-04-2026,Returned,Toys,LEGO Set,7,9954.06,66194.5,5,credit card,BlueDart,14,Yes,Kolkata Hub,,Positive,Yes,Bronze
ORD100161,CUST4982,Dana Washington,29,F,haleadam@example.com,Victoria,British Columbia,485747,Canada,01-03-2026,,Pending,Sports,Skipping Rope,1,263006.04,263006.04,0,COD,Canada Post,6,no,Toronto Hub,,Negative,Yes,Gold
ORD100162,CUST5427,Pamela Sanders,42,female,ggreene@example.org,San Diego,California,459581,USA,08-03-2025,19-03-2025,Returned,Electronics,Smartphone,5,35367.44,141469.76,20,Cash on Delivery,FedEx,11,No,New York Hub,3.7,,No,Bronze
ORD100163,CUST7667,Katelyn Coleman,60,Other,piercepatricia@example.com,Wollongong,New South Wales,256772,Australia,12-12-2024,16-12-2024,Returned,Books,Textbook,2,23253.94,32555.52,30,Net Banking,Australia Post,4,no,Melbourne Hub,4.7,Positive,Yes,Platinum
ORD100164,CUST7107,Melanie Ward,50,Male,coopergregory@example.net,Kelowna,British Columbia,680776,Canada,22-08-2025,29-08-2025,Shipped,Books,Self-Help Book,9,3753.62,23647.81,30,COD,FedEx,7,Yes,Toronto Hub,,,No,Gold
ORD100165,CUST5824,Renee Williams,45,male,fware@example.net,Mangaluru,Karnataka,951812,India,12-03-2026,,Pending,Sports,Cricket Bat,10,3140.87,26697.39,15,COD,Delhivery,3,yes,Mumbai Hub,1.9,,No,Silver
ORD100166,CUST8003,Elizabeth Clark,55,Female,robertsjennifer@example.net,Canberra,New South Wales,300606,Australia,23-06-2024,05-07-2024,Shipped,Home & Kitchen,Pressure Cooker,5,60535.05,302675.25,,Cash on Delivery,DHL,12,yes,Melbourne Hub,1.2,,No,Platinum
ORD100167,CUST5510,Tyler Arroyo,41,male,charles25@example.org,Coimbatore,Tamil Nadu,741556,India,31-03-2025,,Cancelled,Fashion,T-Shirt,10,51775.74,414205.92,20,Debit Card,Delhivery,6,Yes,Kolkata Hub,3.9,Positive,No,Gold
ORD100168,CUST8778,Denise Foster,48,Female,robertwebster@example.com,San Diego,California,589199,USA,29-09-2025,13-10-2025,Shipped,Sports,Dumbbells,10,12087.27,90654.53,25,COD,DHL,14,no,New York Hub,2.2,,No,Gold
ORD100169,CUST7187,Phillip Figueroa,60,Other,corey26@example.org,Melbourne,Victoria,871286,Australia,26-02-2026,13-03-2026,Returned,Fashion,Saree,10,12314.26,110828.34,10,COD,Australia Post,15,Yes,Sydney Hub,,Negative,Yes,Gold
ORD100170,CUST9372,Katelyn Hicks,34,F,frank57@example.com,Dwarka,Delhi,845677,India,25-09-2025,01-10-2025,Shipped,Sports,Dumbbells,6,20594.68,98854.46,20,upi,FedEx,6,No,Bengaluru Hub,4.8,Negative,Yes,Platinum
ORD100171,CUST1853,Nicole Murray,49,female,kristahenry@example.com,Houston,Texas,423080,USA,16-02-2025,20-02-2025,Returned,Books,Biography,9,20054.94,126346.12,30,Credit Card,USPS,4,No,Texas Hub,4.4,Negative,No,Bronze
ORD100172,CUST4825,James Sanchez,43,Female,heatherdavis@example.net,New York City,New York,265426,USA,15-05-2025,28-05-2025,Returned,Home & Kitchen,Air Fryer,4,24702.52,98810.08,0,Cash on Delivery,USPS,13,No,New York Hub,4.9,Positive,No,Gold
ORD100173,CUST4417,Daniel Martinez,38,Female,hollymcintosh@example.org,Ballarat,Victoria,248317,Australia,22-03-2026,01-04-2026,Delivered,Books,Comic Book,4,41863.32,133962.62,20,Credit Card,DHL,10,yes,Sydney Hub,,,Yes,Silver
ORD100174,CUST4840,Beverly Lam,57,Male,zwilson@example.org,Toronto,Ontario,630592,Canada,20-04-2025,,Cancelled,Electronics,Earbuds,9,6201.18,47439.03,15,Credit Card,Purolator,4,no,Vancouver Hub,3,,Yes,Gold
ORD100175,CUST7611,Jasmine Christensen,20,F,kevinsharp@example.net,Aberdeen,Scotland,188661,UK,20-07-2024,21-07-2024,Returned,Beauty,Hair Oil,5,23847.24,119236.2,0,COD,DHL,1,Yes,London Hub,3.8,Positive,No,Platinum
ORD100176,CUST2354,Brenda Glass,42,male,fishermadison@example.org,Chennai,Tamil Nadu,535479,India,06-07-2025,,Pending,Books,Fiction Novel,8,23295.44,186363.52,0,Net Banking,Ekart,14,Yes,Mumbai Hub,4.7,Neutral,No,Silver
ORD100177,CUST8951,Erin Kent,37,M,blackwellwilliam@example.net,Geelong,Victoria,393796,Australia,09-11-2025,,Cancelled,Beauty,Lipstick,4,24887.82,89596.15,10,Credit Card,DHL,9,yes,Sydney Hub,2.7,,No,Platinum
ORD100178,CUST6209,Seth Rodriguez,47,Female,umoran@example.org,Deira,Dubai,320795,UAE,21-09-2024,,Cancelled,Fashion,Saree,3,63330.61,189991.83,,UPI,Aramex,8,No,Dubai Hub,2.5,Neutral,Yes,Platinum
ORD100179,CUST3198,Michael Tran MD,55,Female,padillabeth@example.net,New Delhi,Delhi,618963,India,25-03-2026,03-04-2026,Shipped,Fashion,Jacket,1,67760.78,54208.62,20,Cash on Delivery,FedEx,9,yes,Mumbai Hub,,Neutral,No,Platinum
ORD100180,CUST3324,Troy Rangel DVM,56,male,howelldaniel@example.org,Madurai,Tamil Nadu,955877,India,26-12-2024,01-01-2025,Returned,Books,Fiction Novel,5,3518.18,17590.9,0,credit card,DTDC,6,Yes,Bengaluru Hub,3.6,Positive,Yes,Bronze
ORD100181,CUST8248,Lori Cantu,37,Female,dburnett@example.com,Bengaluru,Karnataka,626464,India,26-10-2025,03-11-2025,Shipped,Toys,Barbie Doll,3,3748.34,11245.02,,Debit card,FedEx,8,yes,Chennai Hub,1.3,Positive,No,Silver
ORD100182,CUST4131,David Robinson,33,male,jayers@example.org,Aberdeen,Scotland,519182,UK,10-08-2025,21-08-2025,Delivered,Sports,Dumbbells,10,28924.08,231392.64,20,Net Banking,Royal Mail,11,No,Manchester Hub,,Positive,No,Gold
ORD100183,CUST3263,Rebecca Clarke,63,female,clee@example.org,Mysuru,Karnataka,890586,India,24-11-2025,30-11-2025,Returned,Beauty,Lipstick,2,45246.11,81443,10,Net Banking,Delhivery,6,no,Delhi Hub,4.5,,Yes,Platinum
ORD100184,CUST1895,Dennis Levy,62,Female,jamesrice@example.com,Downtown Dubai,Dubai,955799,UAE,29-11-2024,06-12-2024,Shipped,Home & Kitchen,Air Fryer,9,34958.33,267431.22,15,Debit card,Aramex,7,Yes,Abu Dhabi Hub,4.9,Positive,Yes,Gold
ORD100185,CUST3106,Danielle Avery,31,female,nicholasho@example.net,Rohini,Delhi,580184,India,22-10-2025,,Cancelled,Fashion,Sneakers,4,34841.04,111491.33,20,Credit Card,DTDC,15,Yes,Mumbai Hub,2.5,Positive,No,Silver
ORD100186,CUST3471,Lisa Clayton,59,Other,philippetty@example.org,Dundee,Scotland,547404,UK,06-05-2025,16-05-2025,Shipped,Sports,Skipping Rope,9,10969.44,93788.71,5,upi,Royal Mail,10,no,London Hub,,Positive,No,Bronze
ORD100187,CUST1598,Erika Gardner,63,Other,ssmith@example.org,Mumbai,Maharashtra,356997,India,31-01-2026,,Pending,Grocery,Protein Powder,6,49382.74,207407.51,30,Debit Card,BlueDart,4,No,Chennai Hub,4.7,Positive,Yes,Silver
ORD100188,CUST7423,Robert Moore,18,M,dsmith@example.org,Vancouver,British Columbia,610390,Canada,25-02-2026,09-03-2026,Shipped,Electronics,Smartphone,6,13552.48,69117.65,15,UPI,Canada Post,12,Yes,Toronto Hub,,,Yes,Platinum
ORD100189,CUST8571,Charles Davis,39,Other,connieheath@example.net,Al Ain,Abu Dhabi,865672,UAE,26-04-2025,,Cancelled,Fashion,Jeans,1,74490.03,52143.02,30,COD,Aramex,3,yes,Dubai Hub,3.8,,Yes,Gold
ORD100190,CUST7200,Cody Armstrong,38,Male,omeyer@example.net,Melbourne,Victoria,952724,Australia,03-11-2024,09-11-2024,Delivered,Fashion,Kurti,6,6245.46,33725.48,10,Debit card,Couriers Please,6,no,Sydney Hub,4.4,Negative,No,Bronze
ORD100191,CUST4996,Natalie Rice,47,Male,angela92@example.net,Los Angeles,California,470085,USA,22-07-2024,29-07-2024,Shipped,Beauty,Sunscreen,9,7329.73,59370.81,10,credit card,UPS,7,yes,Texas Hub,2.4,,No,Silver
ORD100192,CUST1579,Jenny Daugherty,62,female,calebhernandez@example.net,Bur Dubai,Dubai,352623,UAE,16-05-2025,,Pending,Electronics,Smartphone,8,4496.61,28778.3,20,Net Banking,FedEx,7,Yes,Abu Dhabi Hub,4.4,Neutral,Yes,Platinum
ORD100193,CUST3186,Karen Cox,63,M,joshua27@example.com,San Francisco,California,497819,USA,06-10-2024,15-10-2024,Shipped,Toys,Remote Car,8,15124.92,96799.49,20,Debit card,USPS,9,yes,New York Hub,1.2,,No,Silver
ORD100194,CUST1345,Samantha Romero DDS,36,Male,jennifergonzales@example.org,Bur Dubai,Dubai,686168,UAE,03-02-2025,17-02-2025,Returned,Home & Kitchen,Bedsheet,8,44672.22,339508.87,5,Credit Card,Emirates Post,14,yes,Dubai Hub,,,No,Silver
ORD100195,CUST5384,Cory Lozano,27,Other,alvarezmalik@example.org,Glasgow,Scotland,752218,UK,01-01-2025,,Cancelled,Fashion,Jacket,8,23141.05,185128.4,0,upi,DHL,13,No,London Hub,4.6,,Yes,Gold
ORD100196,CUST6120,John Evans,44,F,dawn13@example.com,Los Angeles,California,454141,USA,21-12-2025,23-12-2025,Shipped,Home & Kitchen,Pressure Cooker,4,21412.12,81366.06,5,Debit card,DHL,2,no,Los Angeles Hub,4.4,Negative,No,Gold
ORD100197,CUST7519,Kylie Smith,26,Male,jamesmiller@example.net,Albany,New York,598148,USA,04-11-2024,,Pending,Books,Self-Help Book,10,73693.26,736932.6,,Debit card,USPS,6,yes,Texas Hub,3.9,,Yes,Platinum
ORD100198,CUST6037,Daniel Maynard,57,female,jennifer26@example.com,Sydney,New South Wales,620293,Australia,23-06-2025,,Cancelled,Electronics,Laptop,5,39663.93,188403.67,5,Cash on Delivery,Australia Post,13,yes,Sydney Hub,3.4,Neutral,Yes,Platinum
ORD100199,CUST2038,Sean Anderson,51,female,nstone@example.net,San Francisco,California,584852,USA,27-12-2024,10-01-2025,Delivered,Grocery,Green Tea,10,67440.88,674408.8,0,UPI,FedEx,14,Yes,Los Angeles Hub,1.2,Negative,No,Bronze
ORD100200,CUST9090,Tammy Rush,56,M,jake18@example.com,Madurai,Tamil Nadu,417902,India,15-02-2026,,Pending,Grocery,Olive Oil,3,29751.4,80328.78,10,UPI,Ekart,15,yes,Bengaluru Hub,4.1,Positive,No,Gold
ORD100201,CUST6084,Lynn Scott,60,male,julierivera@example.org,Al Ain,Abu Dhabi,675165,UAE,28-07-2024,10-08-2024,Delivered,Grocery,Protein Powder,5,29395.53,117582.12,20,credit card,Emirates Post,13,no,Abu Dhabi Hub,3,Neutral,Yes,Bronze
